player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus,axis_consistency,n_matches_consistency,yellow_cards,orange_cards,red_cards,tries_per80
lnr_1392,1392,mael-perrin,https://cdn.lnr.fr/joueur/1392-mael-perrin/photo/photoFull.04d4f5111c6d5bf74e622e04f4c82377645acf85,Mael Perrin,Montpellier,MHR,LOCK,2ème ligne,2023-2024,2,98.0,49.0,12.24,,,0.0,,,,0.0,0.0,,,4.08,,,,,lnr,,,,,0.0,0.0,52.8,60.3,0.565,0,0,95,63,30,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,56,Basse,True,Basse,True,27,38.1,,,,,,,,,,,,0.0,,,,,,
lnr_1441,1441,marco-tauleigne,https://cdn.lnr.fr/joueur/1441-marco-tauleigne/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Marco Tauleigne,Montpellier,MHR,BACK_ROW,3ème ligne,2023-2024,14,535.0,38.2,13.01,,,0.45,,,,0.3,1.05,,,0.75,,,,,lnr,30.0,191.0,115.0,France,97.94871794871794,89.84375,81.4,77.3,0.946,61,91,41,82,50,97,,33.9,↘,5,"[62.3, 62.1, 9.2, 49.7, 30.8]",100,2.61,3ème Ligne,3L,95,Haute,False,Moyenne,False,5,91.7,,,,,,,,,,,,0.0,97.9,8.0,,,,
lnr_2291,2291,marius-domon,https://cdn.lnr.fr/joueur/2291-marius-domon/photo/photoFull.2eaacbd11c12f10f571df4cbac07c560d1665acd,Marius Domon,Toulon,TLN,FLY_HALF,Demi d'ouverture,2023-2024,6,473.0,78.8,4.4,,,0.34,,,,0.17,0.0,,,0.0,,,,,lnr,21.0,183.0,85.0,France,93.84615384615384,66.40625,58.5,56.8,0.894,18,0,5,26,68,91,0.0,10.9,→,5,"[12.1, 6.3, 4.3, 0, 24.5]",100,-1.03,Ouvreur,10,89,Haute,False,Moyenne,False,19,15.9,,,,,,,,,,,,0.0,24.6,13.0,,,,
lnr_3607,3607,marko-gazzotti,https://cdn.lnr.fr/joueur/3607-marko-gazzotti/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Marko Gazzotti,Bordeaux,BOR,BACK_ROW,3ème ligne,2023-2024,12,533.0,44.4,15.61,,,0.75,,,,0.15,0.3,,,0.75,,,,,lnr,19.0,192.0,110.0,France,98.46153846153848,85.9375,81.3,80.2,0.944,31,26,41,95,63,95,,66.5,↘,5,"[38.6, 100, 53.5, 63.8, 75.9]",100,-1.38,3ème Ligne,3L,94,Haute,False,Moyenne,False,4,93.8,,,,,,,,,,,,0.0,50.4,11.0,,,,
lnr_2122,2122,martin-meliande,https://cdn.lnr.fr/joueur/2122-martin-meliande/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Martin Meliande,Racing 92,R92,FLY_HALF,Demi d'ouverture,2023-2024,11,483.0,43.9,5.3,,,0.17,,,,0.33,0.5,,,3.81,,,,,lnr,22.0,187.0,82.0,France,95.8974358974359,64.0625,64.2,60.9,0.902,35,51,32,46,59,91,3.81,10.6,→,5,"[9.2, 9.8, 25.5, 12.9, 0.3]",100,-0.67,Ouvreur,10,90,Haute,False,Moyenne,False,14,40.9,,,,,,,,,,,,0.0,91.4,13.0,,,,
lnr_2495,2495,martin-page-relo,https://cdn.lnr.fr/joueur/2495-martin-page-relo/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Martin Page Relo,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2023-2024,17,474.0,27.9,5.06,,,0.0,,,,0.34,0.51,,,0.84,,,,,lnr,25.0,173.0,77.0,France,88.71794871794872,60.15625,58.5,57.2,0.895,38,26,26,21,30,85,0.84,9.0,↘,5,"[16.2, 20.1, 6.5, 0, 11.4]",100,1.26,Demi de mêlée,9,90,Haute,False,Moyenne,False,23,12.0,,,,,,,,,,,,0.0,1.8,8.0,,,,
lnr_12404,12404,mateo-carreras-1,https://cdn.lnr.fr/joueur/12404-mateo-carreras-1/photo/photoFull.409fb64e5ca518486c03e07b8c688aa07f237184,Mateo Carreras,Bayonne,BAY,WINGER,Ailier,2023-2024,5,384.0,76.8,6.25,,,0.21,,,,1.25,1.04,,,1.04,,,,,lnr,24.0,173.0,84.0,Espagne,88.71794871794872,65.625,83.5,76.4,0.82,95,88,40,83,59,83,1.04,28.0,↗,5,"[20.3, 14.4, 20.3, 19.8, 52.9]",100,0.5,Ailier,AIL,82,Haute,False,Basse,False,2,95.7,63.0,Argentine,14.0,cluster_1,61.8,52.2,50.0,87.0,89.9,66.0,90.9,0.0,64.2,8.0,,,,
lnr_11027,11027,mateo-garcia,https://cdn.lnr.fr/joueur/11027-mateo-garcia/photo/photoFull.26dec662e84c737005260a65b33966bd7438db17,Mateo Garcia,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2023-2024,17,948.0,55.8,4.98,,,0.0,,,,0.25,1.52,,,8.95,,,,,lnr,21.0,174.0,83.0,France,89.23076923076924,64.84375,71.1,66.8,1.0,27,95,76,39,30,87,8.95,17.3,↘,5,"[36.2, 13.7, 9.2, 15.1, 21.6]",100,-1.03,Ouvreur,10,100,Haute,False,Bonne,False,4,86.4,,,,,,,,,,,,0.0,48.6,7.0,,,,
lnr_1980,1980,mathieu-acebes,https://cdn.lnr.fr/joueur/1980-mathieu-acebes/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Mathieu Acebes,Perpignan,PER,FULLBACK,Arrière,2023-2024,19,923.0,48.6,8.75,,,0.17,,,,0.69,0.61,,,2.17,,,,,lnr,,,,,0.0,0.0,70.8,70.8,1.0,41,50,51,95,65,0,2.17,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Bonne,False,2,93.8,,,,,,,,,,,,0.0,,,,,,
lnr_2361,2361,mathieu-smaili,https://cdn.lnr.fr/joueur/2361-mathieu-smaili/photo/photoFull.2eaacbd11c12f10f571df4cbac07c560d1665acd,Mathieu Smaili,Toulon,TLN,CENTRE,Centre,2023-2024,12,597.0,49.8,5.36,,,0.13,,,,0.54,0.27,,,1.61,,,,,lnr,24.0,180.0,92.0,France,92.3076923076923,71.875,67.4,64.3,0.998,70,26,72,35,43,85,,19.1,↗,5,"[24.9, 9.2, 22.9, 21.0, 21.2]",100,0.5,Centre,CTR,100,Haute,False,Moyenne,False,23,35.3,,,,,,,,,,,,0.0,33.1,9.0,,,,
lnr_2342,2342,mathieu-tanguy,https://cdn.lnr.fr/joueur/2342-mathieu-tanguy/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Mathieu Tanguy,Toulon,TLN,LOCK,2ème ligne,2023-2024,22,140.0,6.4,8.57,,,0.0,,,,0.0,0.57,,,0.0,,,,,lnr,27.0,195.0,107.0,France,100.0,83.59375,60.3,64.8,0.593,0,49,5,6,30,96,,33.4,↘,5,"[45.1, 45.2, 24.6, 24.6, 49.1]",100,2.61,2ème Ligne,2L,59,Basse,True,Basse,True,18,59.5,,,,,,,,,,,,0.0,100.0,17.0,,,,
lnr_1977,1977,matteo-rodor,https://cdn.lnr.fr/joueur/1977-matteo-rodor/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Matteo Rodor,Perpignan,PER,SCRUM_HALF,Demi de mêlée,2023-2024,11,153.0,13.9,7.32,,,0.0,,,,1.57,1.05,,,1.05,,,,,lnr,,,,,0.0,0.0,63.5,66.1,0.603,95,79,33,56,30,0,1.05,50.0,→,0,[],100,0.0,Demi de mêlée,9,60,Moyenne,True,Basse,False,6,80.0,,,,,,,,,,,,0.0,,,,,,
lnr_339,339,matthieu-jalibert,https://cdn.lnr.fr/joueur/339-matthieu-jalibert/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Matthieu Jalibert,Bordeaux,BOR,FLY_HALF,Demi d'ouverture,2023-2024,14,975.0,69.6,4.68,,,0.0,,,,0.49,0.74,,,6.24,,,,,lnr,25.0,184.0,84.0,France,94.35897435897436,65.625,65.4,65.8,1.0,52,75,53,32,30,91,6.24,34.5,↗,5,"[26.2, 25.5, 53.5, 24.0, 50.6]",100,1.26,Ouvreur,10,100,Haute,False,Bonne,False,7,72.7,86.0,France,23.0,cluster_1,80.6,87.2,84.4,85.0,88.5,82.1,93.7,1.1,52.2,12.0,,,,
lnr_2383,2383,matteo-le-corvec,https://cdn.lnr.fr/joueur/2383-matteo-le-corvec/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,Mattéo Le Corvec,Toulon,TLN,BACK_ROW,3ème ligne,2023-2024,13,508.0,39.1,13.39,,,0.0,,,,0.31,0.31,,,1.57,,,,,lnr,23.0,192.0,111.0,France,98.46153846153848,86.71875,66.3,65.8,0.923,63,27,86,88,30,96,,38.4,↘,5,"[59.2, 72.5, 46.9, 9.4, 53.3]",100,-0.16,3ème Ligne,3L,92,Haute,False,Moyenne,False,33,33.3,,,,,,,,,,,,0.0,94.7,12.0,,,,
lnr_1128,1128,maxime-gouzou,https://cdn.lnr.fr/joueur/1128-maxime-gouzou/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Maxime Gouzou,Lyon,LOU,BACK_ROW,3ème ligne,2023-2024,11,545.0,49.5,13.5,,,0.0,,,,0.29,0.88,,,0.73,,,,,lnr,25.0,189.0,106.0,France,96.92307692307692,82.8125,71.8,67.0,0.954,59,77,40,90,30,92,,11.1,→,2,"[32.1, 0]",100,1.26,3ème Ligne,3L,95,Haute,False,Moyenne,False,29,41.7,,,,,,,,,,,,0.0,,,,,,
lnr_350,350,mael-moustin,https://cdn.lnr.fr/joueur/350-mael-moustin/photo/photoFull.4cb2a4ab19ab443ff7739b68884b2f51b78c1bab,Maël Moustin,Bordeaux,BOR,CENTRE,Centre,2023-2024,5,339.0,67.8,4.25,,,0.0,,,,0.24,0.24,,,1.18,,,,,lnr,20.0,187.0,103.0,France,95.8974358974359,80.46875,56.4,58.4,0.782,26,22,53,9,30,93,,27.7,→,5,"[22.9, 28.5, 24.8, 22.0, 42.6]",100,-1.25,Centre,CTR,78,Haute,False,Basse,False,32,7.4,,,,,,,,,,,,0.0,39.4,11.0,,,,
lnr_2364,2364,maelan-rabut,https://cdn.lnr.fr/joueur/2364-maelan-rabut/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,Maëlan Rabut,Toulon,TLN,FULLBACK,Arrière,2023-2024,7,445.0,63.6,6.47,,,0.18,,,,0.72,0.54,,,0.9,,,,,lnr,,,,,0.0,0.0,67.9,68.1,0.871,44,43,21,95,67,0,0.9,50.0,→,0,[],100,0.0,Arrière,ARR,87,Haute,False,Moyenne,False,5,75.0,,,,,,,,,,,,0.0,,,,,,
lnr_2479,2479,melvyn-jaminet,https://cdn.lnr.fr/joueur/2479-melvyn-jaminet/photo/photoFull.26dec662e84c737005260a65b33966bd7438db17,Melvyn Jaminet,Toulouse,TLS,FLY_HALF,Demi d'ouverture,2023-2024,15,160.0,10.7,1.0,,,0.0,,,,1.5,1.0,,,45.0,,,,,lnr,24.0,180.0,80.0,France,92.3076923076923,62.5,75.9,73.1,0.61,95,95,95,0,30,88,45.0,9.9,↗,5,"[9.2, 0, 15.9, 3.8, 13.2]",100,0.5,Ouvreur,10,61,Moyenne,True,Basse,False,2,95.5,83.1,France,13.0,cluster_1,92.1,76.5,84.2,88.6,78.2,78.8,85.5,0.8099999999999995,1.8,12.0,,,,
lnr_1901,1901,mickael-capelli,https://cdn.lnr.fr/joueur/1901-mickael-capelli/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,Mickael Capelli,Pau,PAU,LOCK,2ème ligne,2023-2024,9,401.0,44.6,10.77,,,0.6,,,,0.0,0.4,,,1.0,,,,,lnr,27.0,199.0,129.0,France,100.0,100.0,76.1,75.8,0.834,0,35,95,40,68,99,,57.3,↘,5,"[42.1, 100, 77.6, 59.2, 37.0]",100,2.61,2ème Ligne,2L,83,Haute,False,Moyenne,False,3,95.2,,,,,,,,,,,,0.0,0.0,12.0,,,,
lnr_11734,11734,monty-ioane,https://cdn.lnr.fr/joueur/11734-monty-ioane/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,Monty Ioane,Lyon,LOU,WINGER,Ailier,2023-2024,8,580.0,72.5,3.17,,,0.0,,,,1.1,1.24,,,1.38,,,,,lnr,29.0,180.0,91.0,Australie,92.3076923076923,71.09375,78.7,73.7,0.983,85,95,53,0,30,88,1.38,11.7,→,5,"[0, 19.9, 18.3, 11.1, 7.9]",100,2.96,Ailier,AIL,98,Haute,False,Moyenne,False,5,82.6,82.4,ITALY,17.0,cluster_1,100.0,78.0,50.0,84.6,71.0,83.9,93.1,0.7400000000000005,31.0,8.0,,,,
lnr_938,938,nathan-bollengier,https://cdn.lnr.fr/joueur/938-nathan-bollengier/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,N. Bollengier,La Rochelle,LRO,WINGER,Ailier,2023-2024,8,307.0,38.4,1.82,,,0.26,,,,1.3,0.52,,,2.61,,,,,lnr,20.0,179.0,82.0,France,91.7948717948718,64.0625,76.2,68.3,0.756,95,44,95,0,66,83,2.61,8.8,→,3,"[18.4, 11.0, 0]",100,-1.25,Ailier,AIL,76,Haute,False,Basse,False,11,56.5,,,,,,,,,,,,0.0,92.9,3.0,,,,
lnr_1013,1013,noe-della-schiava,https://cdn.lnr.fr/joueur/1013-noe-della-schiava/photo/photoFull.b817331ae7e7f540e8505004318a8073270e5d10,N. Della Schiava,La Rochelle,LRO,BACK_ROW,3ème ligne,2023-2024,4,51.0,12.8,6.27,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,22.0,193.0,95.0,France,98.97435897435898,74.21875,47.3,58.4,0.534,0,0,5,0,30,87,,37.0,↗,4,"[11.8, 100, 37.7, 27.4]",100,-0.67,3ème Ligne,3L,53,Basse,True,Basse,True,42,14.6,,,,,,,,,,,,0.0,85.0,3.0,,,,
lnr_1784,1784,nemo-gunther-roelofse,https://cdn.lnr.fr/joueur/1784-nemo-gunther-roelofse/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,N. Roelofse,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,19,829.0,43.6,7.82,,,0.48,,,,0.0,0.1,,,0.97,,,,,lnr,28.0,182.0,120.0,Afrique du Sud,93.33333333333331,93.75,68.4,65.4,1.0,0,12,40,11,59,91,,17.4,↘,5,"[10.7, 50.4, 30.9, 28.6, 0]",100,2.96,1ère Ligne,1L,100,Haute,False,Bonne,False,73,35.1,,,,,,,,,,,,0.0,89.5,9.0,,,,
lnr_1805,1805,nadir-megdoud,https://cdn.lnr.fr/joueur/1805-nadir-megdoud/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,Nadir Megdoud,Bayonne,BAY,WINGER,Ailier,2023-2024,7,560.0,80.0,4.14,,,0.29,,,,0.71,0.71,,,0.0,,,,,lnr,27.0,181.0,96.0,France,92.82051282051282,75.0,73.2,69.9,0.967,54,60,5,26,68,91,0.0,23.9,→,1,[26.2],100,2.61,Ailier,AIL,97,Haute,False,Moyenne,False,8,69.6,,,,,,,,,,,,0.0,,,,,,
lnr_1888,1888,nicolas-corato,https://cdn.lnr.fr/joueur/1888-nicolas-corato/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Nicolas Corato,Pau,PAU,FRONT_ROW,1ère ligne,2023-2024,20,740.0,37.0,12.32,,,0.11,,,,0.0,0.11,,,0.0,,,,,lnr,26.0,184.0,123.0,France,94.35897435897436,96.09375,72.9,73.7,1.0,0,13,5,71,37,93,,58.5,↘,5,"[37.7, 100, 54.1, 48.6, 70.4]",100,2.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,14,88.3,,,,,,,,,,,,0.0,88.2,13.0,,,,
lnr_2167,2167,olivier-klemenczak,https://cdn.lnr.fr/joueur/2167-olivier-klemenczak/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,O. Klemenczak,Racing 92,R92,CENTRE,Centre,2023-2024,14,718.0,51.3,8.25,,,0.0,,,,1.23,0.67,,,1.11,,,,,lnr,,,,,0.0,0.0,74.1,71.4,1.0,95,76,50,95,30,0,,34.0,→,1,[38.6],100,0.0,Centre,CTR,100,Haute,False,Moyenne,False,6,85.3,,,,,,,,,,,,0.0,,,,,,
lnr_939,939,oscar-jegou,https://cdn.lnr.fr/joueur/939-oscar-jegou/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Oscar Jegou,La Rochelle,LRO,BACK_ROW,3ème ligne,2023-2024,16,762.0,47.6,12.7,,,0.21,,,,0.31,1.05,,,2.1,,,,,lnr,20.0,190.0,90.0,France,97.43589743589745,70.3125,71.5,70.7,1.0,63,91,95,77,39,84,,48.2,↗,5,"[22.9, 34.7, 57.5, 67.4, 62.2]",100,-1.25,3ème Ligne,3L,100,Haute,False,Moyenne,False,17,66.7,,,,,,,,,,,,0.0,67.2,12.0,,,,
lnr_1814,1814,pierre-henri-azagoh-kouadio,https://cdn.lnr.fr/joueur/1814-pierre-henri-azagoh-kouadio/photo/photoFull.0d105085f705532550693973c5545a1d4e020463,P. Azagoh Kouadio,Paris,SFP,LOCK,2ème ligne,2023-2024,20,795.0,39.8,11.67,,,0.3,,,,0.0,0.3,,,0.5,,,,,lnr,25.0,196.0,103.0,France,100.0,80.46875,71.2,73.6,1.0,0,26,50,54,50,96,,69.6,↗,5,"[25.2, 91.9, 90.5, 95.4, 79.0]",100,1.26,2ème Ligne,2L,100,Haute,False,Moyenne,False,6,88.1,,,,,,,,,,,,0.0,97.9,18.0,,,,
lnr_398,398,pietro-ceccarelli,https://cdn.lnr.fr/joueur/398-pietro-ceccarelli/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,P. Ceccarelli,Perpignan,PER,FRONT_ROW,1ère ligne,2023-2024,18,838.0,46.6,10.41,,,0.1,,,,0.1,0.0,,,0.48,,,,,lnr,32.0,184.0,115.0,France,94.35897435897436,89.84375,67.2,66.7,1.0,45,0,20,45,36,88,,37.6,↗,5,"[11.7, 11.7, 64.2, 51.0, 45.0]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,60,46.8,77.0,ITALY,25.0,cluster_1,52.2,50.9,50.0,86.4,89.3,50.0,87.9,0.2,96.6,14.0,,,,
lnr_2644,2644,peyo-muscarditz,https://cdn.lnr.fr/joueur/2644-peyo-muscarditz/photo/photoFull.fa741145527d67f0373a3b7f544c55452bd2af8a,P. Muscarditz,Bayonne,BAY,CENTRE,Centre,2023-2024,5,339.0,67.8,5.9,,,0.0,,,,0.24,0.47,,,0.0,,,,,lnr,,,,,0.0,0.0,57.2,60.0,0.782,26,51,5,47,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,78,Haute,False,Basse,False,28,20.6,,,,,,,,,,,,0.0,,,,,,
lnr_2176,2176,peniami-nasali-narisia,https://cdn.lnr.fr/joueur/2176-peniami-nasali-narisia/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,P. Narisia,Racing 92,R92,FRONT_ROW,1ère ligne,2023-2024,8,324.0,40.5,13.58,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,58.0,60.7,0.77,0,0,5,87,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,77,Haute,False,Basse,False,97,13.1,,,,,,,,,,,,0.0,,,,,,
lnr_12302,12302,pita-gus-sowakula,https://cdn.lnr.fr/joueur/12302-pita-gus-sowakula/photo/photoFull.c014f51db1da0b1217b367d4a2b9e8cf48e92c3e,P. Sowakula,Clermont,CLR,BACK_ROW,3ème ligne,2023-2024,10,618.0,61.8,8.28,,,0.26,,,,0.26,1.17,,,0.65,,,,,lnr,29.0,196.0,117.0,Fidji,100.0,91.40625,68.2,68.7,1.0,53,95,35,3,41,98,,45.9,↗,5,"[28.2, 66.1, 58.6, 44.5, 57.8]",100,2.96,3ème Ligne,3L,100,Haute,False,Moyenne,False,24,52.1,,,,,,,,,,,,0.0,78.0,14.0,,,,
lnr_1377,1377,paolo-garbisi,https://cdn.lnr.fr/joueur/1377-paolo-garbisi/photo/photoFull.2eaacbd11c12f10f571df4cbac07c560d1665acd,Paolo Garbisi,Montpellier,MHR,FLY_HALF,Demi d'ouverture,2023-2024,18,450.0,25.0,7.11,,,0.0,,,,0.18,0.18,,,6.93,,,,,lnr,23.0,183.0,97.0,Italie,93.84615384615384,75.78125,59.5,65.9,0.875,19,18,59,87,30,95,6.93,18.9,↘,5,"[26.0, 13.7, 32.6, 24.3, 11.8]",100,-0.16,Ouvreur,10,88,Haute,False,Moyenne,False,17,27.3,76.7,ITALY,23.0,cluster_1,71.7,77.1,78.4,90.8,73.7,70.0,88.4,0.1700000000000003,98.3,8.0,,,,
lnr_2645,2645,pascal-cotet,https://cdn.lnr.fr/joueur/2645-pascal-cotet/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Pascal Cotet,Bayonne,BAY,FRONT_ROW,1ère ligne,2023-2024,7,257.0,36.7,15.56,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,30.0,184.0,123.0,France,94.35897435897436,96.09375,78.8,73.3,0.707,0,0,5,95,30,93,,26.1,↘,5,"[0, 64.2, 39.4, 19.7, 26.0]",100,2.61,1ère Ligne,1L,71,Moyenne,True,Basse,False,17,85.6,,,,,,,,,,,,0.0,94.7,12.0,,,,
lnr_415,415,paul-abadie,https://cdn.lnr.fr/joueur/415-paul-abadie/photo/photoFull.af05d90330b88b7be458e288b68ca734babbf81c,Paul Abadie,Bordeaux,BOR,SCRUM_HALF,Demi de mêlée,2023-2024,22,699.0,31.8,8.58,,,0.0,,,,0.23,0.34,,,0.34,,,,,lnr,29.0,176.0,88.0,France,90.25641025641026,68.75,61.2,63.8,1.0,26,9,11,76,30,93,0.34,52.1,↗,5,"[53.6, 34.9, 37.3, 50.4, 89.7]",100,2.96,Demi de mêlée,9,100,Haute,False,Moyenne,False,11,60.0,,,,,,,,,,,,0.0,58.1,12.0,,,,
lnr_1017,1017,paul-boudehent,https://cdn.lnr.fr/joueur/1017-paul-boudehent/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,Paul Boudehent,La Rochelle,LRO,BACK_ROW,3ème ligne,2023-2024,10,618.0,61.8,8.28,,,0.0,,,,0.39,0.39,,,0.0,,,,,lnr,24.0,192.0,107.0,France,98.46153846153848,83.59375,56.0,57.6,1.0,80,34,5,3,30,93,,39.0,↘,5,"[85.0, 44.5, 67.0, 22.9, 39.3]",100,0.5,3ème Ligne,3L,100,Haute,False,Moyenne,False,43,12.5,,,,,,,,,,,,0.0,98.7,10.0,,,,
lnr_2427,2427,paul-costes,https://cdn.lnr.fr/joueur/2427-paul-costes/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Paul Costes,Toulouse,TLS,CENTRE,Centre,2023-2024,16,778.0,48.6,7.61,,,0.1,,,,0.51,1.75,,,0.51,,,,,lnr,21.0,182.0,85.0,France,93.33333333333331,66.40625,77.4,72.1,1.0,65,95,23,86,40,81,,19.5,↗,5,"[28.8, 0, 16.4, 37.3, 18.3]",100,-1.03,Centre,CTR,100,Haute,False,Moyenne,False,3,92.6,,,,,,,,,,,,0.0,68.4,10.0,,,,
lnr_687,687,paul-jedrasiak,https://cdn.lnr.fr/joueur/687-paul-jedrasiak/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Paul Jedrasiak,Clermont,CLR,LOCK,2ème ligne,2023-2024,13,506.0,38.9,7.91,,,0.0,,,,0.0,0.47,,,0.0,,,,,lnr,31.0,,121.0,France,0.0,94.53125,45.7,66.6,0.922,0,41,5,0,30,13,,46.8,↗,5,"[11.8, 50.0, 45.6, 60.9, 65.3]",100,2.0,2ème Ligne,2L,92,Haute,False,Moyenne,False,36,16.7,77.7,France,10.0,cluster_1,73.3,76.2,50.0,84.1,79.4,61.0,82.4,0.2700000000000003,98.9,6.0,,,,
lnr_2485,2485,paul-mallez,https://cdn.lnr.fr/joueur/2485-paul-mallez/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Paul Mallez,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,6,105.0,17.5,12.19,,,1.52,,,,0.76,0.0,,,0.0,,,,,lnr,23.0,180.0,116.0,France,92.3076923076923,90.625,82.5,76.5,0.57,95,0,5,69,68,89,,57.9,↗,5,"[36.3, 23.6, 39.4, 44.3, 100]",100,-0.16,1ère Ligne,1L,57,Basse,True,Basse,True,7,94.6,,,,,,,,,,,,0.0,61.4,6.0,,,,
lnr_1094,1094,paulo-tafili,https://cdn.lnr.fr/joueur/1094-paulo-tafili/photo/photoFull.c13853c24f9a438203d2dc57b45e48161a549ae5,Paulo Tafili,Lyon,LOU,FRONT_ROW,1ère ligne,2023-2024,11,385.0,35.0,13.3,,,0.83,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,69.1,69.2,0.821,0,0,5,84,68,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,82,Haute,False,Basse,False,45,60.4,,,,,,,,,,,,0.0,,,,,,
lnr_2461,2461,peato-mauvaka,https://cdn.lnr.fr/joueur/2461-peato-mauvaka/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,Peato Mauvaka,Toulouse,TLS,FRONT_ROW,1ère ligne,2023-2024,12,512.0,42.7,9.38,,,0.47,,,,0.16,0.47,,,3.91,,,,,lnr,27.0,184.0,112.0,France,94.35897435897436,87.5,74.3,76.8,0.927,73,56,95,32,58,87,,74.1,↗,4,"[62.8, 61.9, 95.7, 100]",100,2.61,1ère Ligne,1L,93,Haute,False,Moyenne,False,6,95.5,73.1,France,20.0,cluster_1,69.6,57.6,50.0,92.4,70.7,75.9,83.3,0.0,24.6,4.0,,,,
lnr_1757,1757,peniasi-dakuwaqa,https://cdn.lnr.fr/joueur/1757-peniasi-dakuwaqa/photo/photoFull.af05d90330b88b7be458e288b68ca734babbf81c,Peniasi Dakuwaqa,Paris,SFP,FULLBACK,Arrière,2023-2024,15,904.0,60.3,4.69,,,0.0,,,,1.42,0.62,,,2.65,,,,,lnr,,,,,0.0,0.0,70.0,67.4,1.0,95,51,62,63,30,0,2.65,28.5,↗,5,"[12.4, 6.0, 28.8, 36.0, 43.9]",100,0.0,Arrière,ARR,100,Haute,False,Bonne,False,6,68.8,,,,,,,,,,,,0.0,45.4,15.0,,,,
